origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.45,3.7903803467316317
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.5,4.115419319237075
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.55,4.462512977592147
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.6,4.839330296977144
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.65,5.256139358087724
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.7,5.7276318651836435
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.75,6.27638874922786
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.8,6.940288374919924
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.85,7.790976347358445
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.9,8.991986909319412
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.95,11.080399203017146
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.975,13.242181733683942
2025-09-24,ILI incidence,2025-09-21,1,LT,quantile,0.99,16.246667366373206
2025-09-24,ILI incidence,2025-09-21,1,LT,median,,4.115419319237075
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.01,0.10713255641739527
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.025,0.4373938680956848
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.05,0.7992252832029998
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.1,1.3308163224621223
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.15,1.775613438064413
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.2,2.188914657079047
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.25,2.5922051247420184
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.3,2.9976585609151454
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.35,3.414113686825049
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.4,3.8493350682894274
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.45,4.311217508429734
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.5,4.8087078671501065
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.55,5.352797081335712
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.6,5.957879092853343
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.65,6.64390984912774
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.7,7.440212332232679
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.75,8.39286202046013
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.8,9.580743203958113
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.85,11.156263052761794
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.9,13.476081517332805
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.95,17.753119690395454
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.975,22.473793672567307
2025-09-24,ILI incidence,2025-09-28,2,LT,quantile,0.99,29.476104139756647
2025-09-24,ILI incidence,2025-09-28,2,LT,median,,4.8087078671501065
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.01,0
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.025,0.011957123219105803
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.05,0.36788750326688513
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.1,0.9362265673364301
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.15,1.4477755752101817
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.2,1.9491120031282971
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.25,2.460295103914621
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.3,2.994442045269375
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.35,3.562744939349571
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.4,4.176596769116174
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.45,4.848998722328812
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.5,5.595957238343096
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.55,6.4383076412655225
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.6,7.404489248537471
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.65,8.53519262381839
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.7,9.891797001179603
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.75,11.573104484883894
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.8,13.752458314197842
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.85,16.7739545776434
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.9,21.469814547530262
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.95,30.805723633080202
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.975,41.99258426251598
2025-09-24,ILI incidence,2025-10-05,3,LT,quantile,0.99,60.03507064668295
2025-09-24,ILI incidence,2025-10-05,3,LT,median,,5.595957238343096
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.01,0
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.025,0
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.05,0
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.1,0.5258355401626844
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.15,1.0685546173738483
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.2,1.6345290235885237
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.25,2.2420112575744304
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.3,2.906046944967017
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.35,3.6422082858506046
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.4,4.468649735319172
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.45,5.40802007399067
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.5,6.489901865455003
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.55,7.754440420972379
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.6,9.258223267040563
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.65,11.084470687180136
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.7,13.361995834799181
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.75,16.303650572798315
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.8,20.293608630560367
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.85,26.119723831786917
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.9,35.76584302667714
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.95,56.71975369737509
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.975,84.35345495834382
2025-09-24,ILI incidence,2025-10-12,4,LT,quantile,0.99,133.51250522281853
2025-09-24,ILI incidence,2025-10-12,4,LT,median,,6.489901865455003
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.01,0.19048520956788706
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.025,2.1575391373830777
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.05,6.306163513234666
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.1,18.219886460134468
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.15,35.91171895645864
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.2,61.00294219203248
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.25,95.75090804680472
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.3,143.2756411406644
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.35,207.93047813711993
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.4,295.88866017432275
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.45,416.08824827462155
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.5,581.8027742878442
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.55,813.3578130591865
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.6,1143.062132646535
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.65,1624.703807056296
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.7,2353.237146563437
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.75,3509.655151198097
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.8,5477.1121945089735
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.85,9200.930533722187
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.9,17671.27264438437
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.95,46488.38845980316
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.975,107569.81985026848
2025-09-24,ILI incidence,2025-09-21,1,LU,quantile,0.99,285310.4603926032
2025-09-24,ILI incidence,2025-09-21,1,LU,median,,581.8027742878442
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.01,0
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.025,0.39474962782732037
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.05,3.5078912012816525
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.1,16.432833233148035
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.15,42.419047280907485
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.2,88.67197883952706
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.25,166.06232211954142
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.3,291.1097181782852
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.35,489.24548403275526
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.4,800.2922837423426
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.45,1287.949862906041
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.5,2056.822825860445
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.55,3284.337082921865
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.6,5283.756721798074
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.65,8636.7843765091
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.7,14495.726808820933
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.75,25346.635115488112
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.8,47222.612520142815
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.85,97528.42654949415
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.9,242910.44910284795
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.95,939381.6500134445
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.975,3036124.4078474254
2025-09-24,ILI incidence,2025-09-28,2,LU,quantile,0.99,11876732.779393293
2025-09-24,ILI incidence,2025-09-28,2,LU,median,,2056.822825860445
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.01,0
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.025,0
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.05,0
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.1,0.7654125788303403
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.15,4.410154432954578
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.2,12.175160385260536
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.25,27.27340883751022
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.3,55.12872978882996
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.35,104.96143218688924
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.4,192.64636354339868
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.45,346.0271095579202
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.5,615.1701100583837
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.55,1093.0517154784222
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.6,1959.613138207851
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.65,3582.054670870501
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.7,6763.193773095461
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.75,13427.363262149715
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.8,28815.77288377493
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.85,70175.48187946841
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.9,215056.72026440754
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.95,1130885.2654349199
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.975,4771564.068221498
2025-09-24,ILI incidence,2025-10-05,3,LU,quantile,0.99,25447181.545567036
2025-09-24,ILI incidence,2025-10-05,3,LU,median,,615.1701100583837
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.01,0
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.025,0
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.05,0
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.1,1.5766684816637473
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.15,8.37579119764895
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.2,25.171746981593515
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.25,62.14088758910358
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.3,138.247600510744
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.35,288.78131835165465
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.4,579.8841236730332
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.45,1137.4042369259864
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.5,2206.347294455488
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.55,4279.010492140101
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.6,8386.87269228678
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.65,16812.996520049146
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.7,34989.779449474496
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.75,77165.82904503253
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.8,186168.53930384145
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.85,519675.8971947429
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.9,1890960.9584409622
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.95,12826088.820744174
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.975,67486940.81548227
2025-09-24,ILI incidence,2025-10-12,4,LU,quantile,0.99,465247396.21359134
2025-09-24,ILI incidence,2025-10-12,4,LU,median,,2206.347294455488
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.01,2556.769624870822
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.025,2979.7751085047007
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.05,3399.1272685781237
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.1,3956.3445723457344
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.15,4383.016188583359
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.2,4754.696494786673
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.25,5098.57993309586
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.3,5428.538859886635
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.35,5753.323160659219
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.4,6079.457909847901
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.45,6412.579550644484
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.5,6758.2331265534485
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.55,7122.515362728528
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.6,7512.781550087295
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.65,7938.63619760687
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.7,8413.569568077726
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.75,8958.018793409057
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.8,9605.84360517563
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.85,10420.319286656371
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.9,11543.921505790484
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.95,13435.918341648743
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.975,15326.29937550252
2025-09-24,ILI incidence,2025-09-21,1,MT,quantile,0.99,17861.137393005014
2025-09-24,ILI incidence,2025-09-21,1,MT,median,,6758.2331265534485
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.01,2430.2617469764755
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.025,2856.4133090161013
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.05,3282.208704384086
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.1,3852.4510331656843
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.15,4292.14753260754
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.2,4677.117063905964
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.25,5034.784165965409
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.3,5379.2260780737015
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.35,5719.39895171029
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.4,6062.0561798885055
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.45,6413.10459045432
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.5,6778.426005406749
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.55,7164.554648295789
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.6,7579.437257902908
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.65,8033.512514034351
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.7,8541.5066337065
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.75,9125.80437605177
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.8,9823.597446993082
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.85,10704.5759471816
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.9,11926.1314380834
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.95,13997.68881360294
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.975,16083.693389564638
2025-09-24,ILI incidence,2025-09-28,2,MT,quantile,0.99,18903.018466930644
2025-09-24,ILI incidence,2025-09-28,2,MT,median,,6778.426005406749
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.01,2315.083640631426
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.025,2743.221586301789
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.05,3174.22924667527
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.1,3755.8200474848054
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.15,4207.2711457086525
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.2,4604.45492431966
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.25,4974.948735066628
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.3,5332.996844222833
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.35,5687.740322547724
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.4,6046.148021430217
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.45,6414.389443220872
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.5,6798.679209499429
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.55,7205.988408311809
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.6,7644.858376253793
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.65,8126.570381238983
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.7,8667.10361955423
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.75,9290.823492124415
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.8,10038.320352034263
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.85,10985.848458956158
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.9,12306.120588076497
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.95,14560.3540819175
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.975,16847.361510925788
2025-09-24,ILI incidence,2025-10-05,3,MT,quantile,0.99,19961.853042515213
2025-09-24,ILI incidence,2025-10-05,3,MT,median,,6798.679209499429
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.01,2209.539854967886
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.025,2638.717691590167
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.05,3073.911277155696
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.1,3665.431218405148
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.15,4127.550956797291
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.2,4536.0254908725765
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.25,4918.521852780921
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.3,5289.4204006838545
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.35,5658.029832155667
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.4,6031.5243007156405
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.45,6416.330289743606
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.5,6818.992919050194
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.55,7246.921069331951
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.6,7709.255458130027
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.65,8218.13027416876
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.7,8790.797228417327
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.75,9453.63904985038
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.8,10250.717454412932
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.85,11265.011707889042
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.9,12684.98826630302
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.95,15125.388771424598
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.975,17619.18096256186
2025-09-24,ILI incidence,2025-10-12,4,MT,quantile,0.99,21040.151242473512
2025-09-24,ILI incidence,2025-10-12,4,MT,median,,6818.992919050194
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.01,2.9542766853317537
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.025,3.6743731245070244
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.05,4.397738262413964
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.1,5.371724612254533
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.15,6.126323529438555
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.2,6.789293351926621
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.25,7.407005404573779
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.3,8.003368054120688
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.35,8.593685721166635
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.4,9.189589039586684
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.45,9.801338821609608
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.5,10.439236966854399
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.55,11.114807668291267
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.6,11.84214131457809
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.65,12.63981958416036
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.7,13.53413229329858
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.75,14.565131231229708
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.8,15.799488281113714
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.85,17.362363404255625
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.9,19.537005339524065
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.95,23.242772810055992
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.975,26.994372485540232
2025-09-24,ILI incidence,2025-09-21,1,NL,quantile,0.99,32.092308100051355
2025-09-24,ILI incidence,2025-09-21,1,NL,median,,10.439236966854399
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.01,2.453609146550899
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.025,3.195381406894664
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.05,3.959576770678832
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.1,5.014951442344564
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.15,5.851145011478858
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.2,6.597876566367103
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.25,7.303044751278893
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.3,7.991913284519095
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.35,8.681169351914926
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.4,9.383996348690376
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.45,10.112515900797824
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.5,10.879369178551093
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.55,11.699141521154356
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.6,12.590086835701511
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.65,13.576690785023445
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.7,14.694036142815959
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.75,15.996103996497613
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.8,17.57353312437207
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.85,19.597930979984948
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.9,22.461438289733366
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.95,27.45392230131647
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.975,32.636849285834856
2025-09-24,ILI incidence,2025-09-28,2,NL,quantile,0.99,39.86143106878347
2025-09-24,ILI incidence,2025-09-28,2,NL,median,,10.879369178551093
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.01,1.969394602893146
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.025,2.7160441799864445
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.05,3.5067283702314427
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.1,4.6293072135821225
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.15,5.540729245949469
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.2,6.369231377546818
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.25,7.163164841523397
2025-09-24,ILI incidence,2025-10-05,3,NL,quantile,0.3,7.948779425808121
